   Crop          1       2       3       4       5       6       7       8       9      10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64
   #  NAME      WA      HI     TOP     TBS    DMLA    DLAI   DLAP1   DLAP2    RLAD    RBMD     ALT     GSI     CAF     SDW     HMX    RDMX    WAC2     CNY     CPY     CKY    WSYF     PST    COSD    PRYG    PRYF     WCY     BN1     BN2     BN3     BP1     BP2     BP3     BK1     BK2     BK3     BW1     BW2     BW3     IDC   FRST1   FRST2    WAVP    VPTH    VPD2   RWPC1   RWPC2    GMHU   PPLP1   PPLP2    STX1    STX2    BLG1    BLG2     WUB     FTO     FLT    CCEM    IPDU    TRE1    TRE2    LAYR    WDRM    EXTC    GPAL
   47 BROS   35.00    0.02   25.00    8.00    5.00    0.85   15.01   50.95    2.00    1.00    4.00   0.007    0.85    5.00    0.80    2.00  660.47  0.0184  0.0021  0.0222    0.01    0.60    5.44   20.00    5.00    0.10  0.0267  0.0142  0.0107  0.0036  0.0022  0.0017   0.021   0.023   0.027    3.39    3.39    3.39    6.00    5.01   15.95    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.09    2.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   SMOOTH BROME GRASS        
   48 CWPS   35.00    0.02   15.00    0.00    8.00    0.80   15.01   50.95    1.00    1.00    2.00   0.007    0.85   90.00    1.20    2.00  660.47   0.015  0.0018  0.0111    0.01    0.60    0.40  120.00    5.00    0.10  0.0276  0.0155   0.011  0.0031  0.0018  0.0013   0.022   0.022   0.022    3.39    3.39    3.39    6.00    5.01   15.10    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.10    2.50    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   CANADIAN WINTER PASTURE   
   49 BERM   35.00    0.02   27.50   12.00    5.00    0.99   15.05   50.95    1.00    1.00    2.00   0.007    0.85    5.00    1.00    2.00  660.40  0.0127  0.0021  0.0157    0.01    0.60    0.40   20.00   72.76    0.10  0.0222   0.015   0.013  0.0037  0.0021  0.0016   0.018   0.017   0.016    3.39    3.39    3.39    6.00    1.01    5.95    7.00    0.50    4.75    0.40    0.20  100.00   10.10  100.90    0.06    6.90    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   COASTAL BERMUDA           
   50 POTA   30.00    0.95   17.00    7.00    5.00    0.60   15.01   50.95    2.00   10.00    3.00   0.007    0.85  200.00    1.20    2.00  660.41  0.0176  0.0022  0.0255    0.95    0.60    0.23  266.80  266.80    0.80   0.035    0.02   0.012   0.006  0.0025  0.0019    0.11   0.035   0.025   1.266   0.633   0.729    5.00    5.01   15.95   10.00    1.00    4.75    0.40    0.90    0.00    4.47    7.77    0.12    1.70    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   POTATOES                  
   51 ASPR   90.00    0.80   35.00   10.00    4.20    1.00   25.23   40.86    0.10    0.10    3.00    0.01    0.85   35.00    1.20    1.50  661.22  0.0632  0.0067   0.039    0.80    0.60    5.60  120.00    5.00    0.92    0.07    0.06   0.055   0.006   0.004   0.003    0.04   0.035    0.03   1.266   0.633   0.729    6.00    5.01   15.95    5.00    1.00    4.75    0.40    0.20  100.00   20.20  100.90    0.12    1.70    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   ASPARAGUS                 
   52 BROC   26.00    0.80   24.00    4.00    4.20    1.00   25.23   40.86    0.10    0.10    3.00    0.01    0.85   35.00    1.20    0.70  660.35  0.0512  0.0071  0.0349    0.80    0.60 1155.92  120.00    5.00    0.91    0.07    0.05    0.04   0.006   0.004   0.003    0.05    0.05    0.05   1.266   0.633   0.729    6.00    5.01   15.95    5.00    1.00    4.75    0.40    0.20  100.00   10.20   50.90    0.12    1.70    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   BROCCOLI                  
   53 CABG   19.00    0.80   24.00    4.00    3.00    1.00   25.23   40.86    0.10    0.10    3.00    0.01    0.85   35.00    1.20    0.70  660.26  0.0259  0.0031  0.0329    0.80    0.60   77.80  120.00    5.00    0.93    0.07    0.03    0.02   0.006  0.0035   0.002    0.04    0.04    0.04   1.266   0.633   0.729    6.00    5.01   15.95    5.00    1.00    4.75    0.40    0.20  100.00   10.20   50.90    0.12    1.70    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   CABBAGE                   
   54 CAUF   21.00    0.80   24.00    7.00    2.50    1.00   25.23   40.86    0.10    0.10    3.00    0.01    0.85   35.00    1.20    0.70  660.28  0.0411  0.0059  0.0459    0.80    0.60  755.80  120.00    5.00    0.92    0.07    0.04    0.03   0.006  0.0035   0.002    0.04    0.04    0.04   1.266   0.633   0.729    6.00    5.01   15.95    5.00    1.00    4.75    0.40    0.20  100.00   10.20   50.90    0.12    1.70    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   CAULIFLOWER               
   55 CELR   27.00    0.80   24.00    7.00    2.50    1.00   25.23   40.86    0.10    0.10    3.00    0.01    0.85   35.00    1.20    0.70  660.36    0.02  0.0049  0.0536    0.80    0.60  195.13  120.00    5.00    0.95    0.05    0.02    0.01   0.007   0.005   0.004    0.05    0.05    0.05   1.266   0.633   0.729    6.00    5.01   15.95    5.00    1.00    4.75    0.40    0.20  100.00   10.20   50.90    0.12    1.70    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   CELERY                    
   56 LETT   23.00    0.80   18.20    0.00    4.20    1.00   25.23   40.86    0.10    0.50    2.00  0.0122    0.86    2.50    0.20    0.80  660.31  0.0394  0.0049  0.0384    0.80    0.60  148.19 4500.00    5.00    0.96    0.05   0.025   0.021  0.0084  0.0032  0.0019    0.04    0.04    0.04   1.266   0.633   0.729    5.00    5.01   15.10    8.00    0.50    4.30    0.40    0.20  100.00   10.20   50.90    0.12    1.70    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   LETTUCE                   
   57 OLET   19.00    0.80   18.20    0.00    4.20    1.00   25.23   40.86    0.10    0.50    2.00  0.0122    0.86    2.50    0.20    0.80  660.26  0.0347  0.0042   0.044    0.80    0.60  136.10 4500.00    5.00    0.94    0.05   0.025   0.021  0.0084  0.0032  0.0019   0.044   0.044   0.044   1.266   0.633   0.729    5.00    5.01   15.10    8.00    0.50    4.30    0.40    0.20  100.00   10.20   50.90    0.12    1.70    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   LEAF LETTUCE              
   58 SPIN   30.00    0.95   24.00    4.00    4.20    0.95   10.05   90.95    0.10    0.10    3.00    0.01    0.85   35.00    1.20    0.70  660.41  0.0544  0.0058  0.0663    0.95    0.60   35.84  120.00    5.00    0.92    0.07    0.04    0.03   0.005   0.004  0.0035   0.066   0.066   0.066   1.266   0.633   0.729    6.00    5.01   15.95    5.00    1.00    4.75    0.40    0.20  100.00   10.20   50.90    0.12    1.70    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   SPINACH                   
   59 CRRT   30.00    1.12   24.00    7.00    3.50    0.60   15.01   50.95    2.00   10.00    3.00   0.007    0.85   35.00    0.30    1.10  660.41  0.0135  0.0036  0.0265    0.75    0.60  169.19  348.39  348.39    0.88   0.055   0.014   0.012   0.006   0.003   0.002   0.034   0.034   0.034   1.266   0.633   0.729    4.00    5.01   15.95   10.00    1.00    4.75    0.40    0.60  100.00   10.20   50.90    0.12    1.70    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   CARROTS                   
   60 ONIO   30.00    1.25   29.00    7.00    1.50    0.60   15.01   50.95    2.00   10.00    3.00   0.007    0.85   35.00    1.20    0.70  660.41  0.0206  0.0032  0.0169    0.75    0.60  205.25  405.72  405.72    0.91    0.04   0.022    0.02   0.004   0.002  0.0019    0.03    0.03    0.03   1.266   0.633   0.729    4.00    5.01   15.95   10.00    1.00    4.75    0.40    0.60  100.00   10.20   50.90    0.12    1.70    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   ONIONS                    
   61 SGBT   31.00    2.00   22.00    4.00    5.00    0.80    5.01   50.95    1.00    1.00    3.00   0.007    0.85  200.00    1.20    2.00  660.35   0.013   0.002   0.026    0.30    0.60    1.16  110.00   35.00    0.84   0.055    0.02   0.012   0.006   0.002   0.002    0.10    0.04   0.024   1.138   0.603   0.332    4.00    5.01   15.95   10.00    1.00    4.75    0.40    0.60    0.00    1.50   10.90    0.06    7.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   SUGARBEETS                
   62 GRBN   25.00    0.10   27.00   10.00    1.50    0.90   10.05   80.95    1.00    1.00    3.00    0.01    0.85   35.00    0.60    1.10  660.34  0.0299  0.0039  0.0215    0.10    0.60    2.96  120.00    5.00    0.90    0.05    0.03    0.02   0.006  0.0035  0.0025    0.02    0.02    0.02   1.266   0.633   0.729    1.00    5.01   15.95    5.00    1.00    4.75    0.40    0.20  100.00   10.20   50.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   GREEN BEANS               
   63 LIMA   25.00    0.30   27.00   10.00    2.50    0.90   10.05   80.95    0.10    0.10    3.00    0.01    0.85   35.00    0.60    1.50  660.34  0.0366  0.0046  0.0157    0.22    0.60    2.96  120.00    5.00    0.70   0.055   0.035   0.025   0.005   0.003  0.0025    0.02    0.02    0.02   1.266   0.633   0.729    1.00    5.01   15.95    5.00    1.00    4.75    0.40    0.20  100.00   10.20   50.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   LIMA BEANS                
   64 PEAS   25.00    0.30   27.00   10.00    2.50    0.60   10.05   80.95    1.00    1.00    3.00    0.01    0.85   35.00    0.60    1.10  660.34   0.041  0.0051   0.018    0.22    0.60    0.90  120.00    5.00    0.79    0.06    0.04    0.03   0.003   0.002  0.0015   0.014   0.013   0.012   1.266   0.633   0.729    1.00    5.01   15.10    5.00    1.00    4.75    0.40    0.20  100.00   10.20   50.90    0.10    2.50    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   PEAS                      
   65 CUCM   30.00    0.27   32.00   16.00    1.50    0.60   15.05   50.95    1.00    1.00    2.00   0.007    0.85   90.00    0.80    1.10  660.41  0.0218  0.0043  0.0377    0.24    0.60  311.22  120.00    5.00    0.96    0.04    0.02   0.015  0.0053  0.0025  0.0012    0.03    0.03    0.03   1.266   0.633   0.729    5.00    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    4.40    7.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   CUCUMBERS                 
   66 EGGP   30.00    0.59   35.00   18.00    3.00    0.60   15.05   50.95    0.10    0.10    2.00   0.007    0.85   90.00    0.80    1.10  660.41  0.0218  0.0041  0.0271    0.29    0.60  197.37  120.00    5.00    0.92    0.04    0.02   0.015  0.0053   0.002  0.0012    0.02    0.02    0.02   1.266   0.633   0.729    5.00    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    5.20   25.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   EGGPLANT                  
   67 CANT   30.00    0.50   32.00   16.00    3.00    0.60   15.05   50.95    1.00    1.00    2.00   0.007    0.85   90.00    0.90    1.30  660.41  0.0138  0.0017  0.0302    0.25    0.60   89.61  535.82    5.00    0.90    0.03   0.015    0.01  0.0053   0.002  0.0012    0.02    0.02    0.02   1.266   0.633   0.729    5.00    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    4.40    7.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   CANTALOUPE                
   68 HMEL   30.00    0.55   35.00   16.00    4.00    0.60   15.05   50.95    1.00    1.00    2.00   0.007    0.85   90.00    0.80    1.10  660.41  0.0072   0.001  0.0262    0.28    0.60    0.40  564.48    5.00    0.90    0.02    0.01   0.008  0.0026   0.002  0.0017    0.02    0.02    0.02   1.266   0.633   0.729    5.00    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    4.40    7.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   HONEYDEW MELON            
   69 WMEL   30.00    0.50   35.00   18.00    1.50    0.60   15.05   50.95    1.00    1.00    2.00   0.007    0.85   90.00    0.80    1.10  660.41  0.0117  0.0011  0.0137    0.25    0.60  493.98  120.00    5.00    0.92   0.025   0.015    0.01  0.0053  0.0025  0.0012    0.01    0.01    0.01   1.266   0.633   0.729    5.00    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    4.40    7.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   WATERMELON                
   70 PEPR   30.00    0.60   27.00   12.00    5.00    0.60   15.05   50.95    0.10    0.10    2.00   0.007    0.85   90.00    0.80    1.10  660.41  0.0188   0.003   0.027    0.30    0.60 1481.94  120.00    5.00    0.93    0.03    0.02   0.015  0.0053   0.002  0.0012    0.02    0.02    0.02   1.266   0.633   0.729    4.00    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    5.20   25.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   PEPPERS                   
   71 STRW   30.00    0.45   32.00   10.00    3.00    0.60   15.05   50.95    1.00    1.00    2.00   0.007    0.85   90.00    0.80    0.70  660.39  0.0116  0.0023   0.021    0.22    0.60   32.10  120.00    5.00    0.92  0.0663  0.0255  0.0148  0.0053   0.002  0.0012    0.02    0.02    0.02    3.39    3.39    1.61    6.00    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    5.20   25.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   STRAWBERRIES              
   72 TOMA   30.00    0.33   27.00   10.00    3.00    0.95   15.05   50.95    0.10    0.10    2.00   0.007    0.85   90.00    0.80    1.50  660.41  0.0235  0.0038  0.0342    0.17    0.60 1136.16  120.00    5.00    0.94  0.0663    0.03   0.025  0.0053  0.0035  0.0025   0.053   0.045    0.04   1.138   0.603   0.332    4.00    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    4.40    7.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   TOMATOES                  
   73 SPOT   15.00    0.60   29.00   14.00    5.00    0.60   15.05   50.95    1.00    1.00    3.00    0.01    0.85  200.00    0.80    2.00  660.20  0.0097   0.001  0.0075    0.60    0.60    0.31  120.00    5.00    0.73  0.0532    0.02   0.011  0.0078  0.0033  0.0015    0.05    0.05    0.05   1.138   0.603   0.332    4.00    5.15   15.95    3.00    0.50    4.75    0.40    0.60  100.00    4.40    7.90    0.00    0.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   SWEET POTATOES            
   74 SCRN   39.00    0.55   35.00    8.00    3.00    0.50   15.01   50.95    0.50    0.50    3.00   0.007    0.85   20.00    2.50    2.00  660.45  0.0214  0.0037  0.0112    0.28    0.60    9.12  100.00    5.00    0.76   0.047  0.0177  0.0138  0.0048  0.0018  0.0014   0.016   0.013   0.011   0.433   0.433   0.213    4.00    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    4.47    7.77    0.12    1.70    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   SWEET CORN                
   75 TOBC   39.00    0.55   25.00    8.00    8.00    0.70   15.05   50.95    1.00    1.00    3.00   0.007    0.85   20.00    2.50    2.00  660.53   0.014   0.002    0.00    0.54    0.60    5.62 4123.35    5.00    0.15   0.047  0.0177  0.0138  0.0048  0.0018  0.0014    0.02    0.02    0.02   0.433   0.433   0.213    4.00    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    4.47    7.77    0.12    1.70    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   TOBACCO                   
   76 SUGC   25.00    0.50   25.00   11.00    6.00    0.75   15.01   50.95    0.50    0.10    3.00  0.0074    0.85  500.00    3.00    2.00  660.29  0.0069  0.0017  0.0159    0.50    0.60    0.22  400.00    5.00    0.77    0.01   0.004  0.0025  0.0075   0.003  0.0019    0.01   0.004   0.002    3.39    3.39    3.39    6.00    5.15   15.95    8.00    0.50    4.80    0.40    0.20  100.00    5.50   10.90    0.06    1.70    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   SUGARCANE                 
   77 FESC   30.00    0.02   15.00    0.00    5.00    0.80   15.01   50.95    1.00    1.00    2.00   0.007    0.85   90.00    1.20    2.00  660.41   0.015   0.002   0.016    0.01    0.60    2.01  120.00    5.00    0.10    0.04   0.021   0.012  0.0099  0.0039  0.0022   0.023   0.019   0.016    3.39    3.39    3.39    6.00    5.01   15.10    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.05    3.90    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   FESCUE                    
   78 PMIL   35.00    0.25   30.00   10.00    2.50    0.85   15.01   50.95    1.00    1.00    4.00   0.012    0.85    5.00    2.50    2.00  660.40  0.0189  0.0049  0.0037    0.13    0.60    0.45  178.24    5.00    0.10   0.044    0.02    0.01   0.006  0.0022  0.0012   0.028   0.023    0.02   0.657   0.657    0.32    4.00    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    5.43   15.79    0.12    1.70    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   PEARL MILLET              
   79 PINE   16.00    0.05   20.00    2.00    5.00    0.15   10.50   25.99    0.50    1.00    1.00   0.007    0.85   80.00   20.00    2.00  660.22  0.0015  0.0003   0.002    0.05    0.60    6.72 1000.00    5.00    0.01   0.006   0.002  0.0015  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39    7.00    5.01   15.03    3.00    0.50    4.75    0.40    0.20  100.00 1000.95  100.10    0.05    1.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   PINE TREES                
   80 MESQ   10.00    0.05   30.00   10.00    1.35    0.99    5.05   50.80    1.00    1.00    5.00   0.007    0.85   80.00    6.00    3.50  660.14  0.0015  0.0003   0.002    0.05    0.60    6.72 1000.00    5.00    0.01    0.02    0.01   0.008  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39    8.00    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00  120.88   20.13    0.05    1.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   MESQUITE TREES            
   81 APPL   15.00    0.10   22.00    6.00    4.00    0.99   10.15   50.75    1.00    1.00    5.00   0.007    0.85   80.00    3.50    1.00  660.20  0.0019  0.0004  0.0072    0.05    0.60    6.72 1000.00    5.00    0.84   0.006   0.002  0.0015  0.0007  0.0004  0.0003   0.008   0.008   0.008    3.39    3.39    3.39    8.00    5.01   15.10    3.00    0.50    4.75    0.40    0.20  100.00  120.88   20.13    0.05    1.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   APPLE TREES               
   82 POPL   30.00    0.05   30.00   10.00    5.00    0.99    5.05   40.95    1.00    1.00    5.00   0.007    0.85   80.00    7.50    3.50  660.41  0.0015  0.0003   0.002    0.05    0.60    6.72 1000.00    5.00    0.01   0.006   0.002  0.0015  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39    8.00    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00  500.95   20.15    0.05    1.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   POPLAR TREES              
   83 BLOC   25.00    0.05   30.00   10.00    7.00    0.99    2.50   10.95    1.00    1.00    5.00   0.007    0.85   80.00    6.00    3.50  660.34  0.0015  0.0003   0.002    0.05    0.60    6.72 1000.00    5.00    0.01    0.02    0.01   0.008  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39    8.00    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00  120.88   20.13    0.05    1.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   BLACK LOCUST TR           
   84 SWCH   45.00    0.02   25.00   10.00   12.00    0.80   15.05   50.95    1.00    1.00    2.00  0.0074    0.85   80.00    2.50    2.20  660.52   0.016  0.0012   0.006    0.01    0.60    2.20    0.00    0.00    0.10    0.03   0.015   0.008  0.0016   0.001  0.0007  0.0082  0.0047  0.0035    3.39    3.39    3.39    6.00    5.15   15.95   10.00    1.00    4.75    0.40    0.20  100.00   22.50   40.71    0.00    0.00    0.01    0.10    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   SWITCHGRASS               
   85 DRYB   25.00    0.30   27.00   10.00    1.50    0.90   10.05   80.95    1.00    1.00    3.00    0.01    0.85   35.00    0.60    1.10  660.34  0.0375  0.0047  0.0149    0.15    0.60    2.20  304.29    0.00    0.11   0.045    0.03   0.025  0.0045   0.003  0.0025  0.0091  0.0076  0.0007   1.266   0.633   0.729    1.00    5.15   15.95    5.00    0.50    4.75    0.40    0.20  100.00   30.43   50.71    0.00    0.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   DRYBEANS                  
   86 FABN   25.00    0.50   21.00    7.00    4.00    0.70   15.01   50.95    1.00    1.00    2.00    0.01    0.85   25.00    0.70    2.00  660.34  0.0472   0.005  0.0132    0.25    0.60    2.20    0.00    0.00    0.81   0.046    0.03   0.023  0.0048   0.003  0.0025  0.0081  0.0067  0.0061   1.266   0.633   0.729    1.00    5.15   15.95    5.00    0.50    4.75    0.40    0.20  100.00   30.43   50.71    0.00    0.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   FABA BEANS                
   87 SOGR   12.00    0.15   25.00    8.00    1.70    0.35    5.05   30.70    0.10   10.00    4.00   0.007    0.85    5.00    0.80    2.00  660.14   0.017   0.001   0.006    0.08    0.60    2.20    0.00    0.00    0.11    0.03   0.016   0.008  0.0018   0.001  0.0008  0.0082  0.0047  0.0035    3.39    3.39    3.39    6.00    5.01   15.95    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.00    0.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   SIDEOATS GRAMA GRASS      
   88 BBGR   16.00    0.15   25.00    8.00    7.60    0.35    5.10   25.70    0.50   10.00    4.00   0.007    0.85    5.00    0.80    2.00  660.18   0.018   0.001   0.006    0.08    0.60    2.20    0.00    0.00    0.13    0.03   0.017    0.01  0.0021   0.001  0.0008  0.0082  0.0047  0.0035    3.39    3.39    3.39    6.00    5.01   15.95    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.00    0.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   BIG BLUESTEM GRASS        
   89 EGGR   22.00    0.15   25.00    8.00    4.80    0.40    5.18   25.90    0.20   10.00    4.00   0.007    0.85    5.00    0.80    2.00  660.25   0.015   0.001   0.006    0.08    0.60    2.20    0.00    0.00    0.12    0.03   0.015  0.0085  0.0018   0.001  0.0008  0.0082  0.0047  0.0035    3.39    3.39    3.39    6.00    5.01   15.95    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.00    0.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   EASTERN GAMA GRASS        
   90 JHGR   35.00    0.15   30.00   11.00    5.00    0.50   15.05   57.95    1.00    1.00    3.00   0.007    0.85   20.00    1.00    2.00  660.40   0.015  0.0028    0.01    0.08    0.60    2.20    0.00    0.00    0.14    0.30  0.0164  0.0128   0.006  0.0028   0.001    0.00    0.00    0.00    3.39    3.39    1.61    4.00    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    1.10   10.95    0.00    0.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   JOHNSONGRASS              
   91 GTFX   37.00    0.10   25.00   10.00    5.00    0.60   15.05   54.95    2.00    1.00    3.00   0.007    0.85   35.00    1.00    2.00  660.50   0.015  0.0091    0.01    0.05    0.60    2.20    0.00    0.00    0.13    0.03  0.0265  0.0258  0.0074  0.0037  0.0035   0.023  0.0109  0.0089    3.39    3.39    1.61    4.00    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00   30.30   70.75    0.00    0.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   GIANT FOXTAIL             
   92 COCB   33.00    0.40   25.00   10.00    2.50    0.60   15.05   50.95    0.50    1.00    3.00   0.007    0.85   35.00    1.00    2.00  660.45   0.065  0.0091    0.00    0.20    0.60    2.20    0.00    0.00    0.10    0.03  0.0265  0.0258  0.0074  0.0037  0.0035    0.00    0.00    0.00   1.266   0.633   0.729    4.00    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    1.60    3.95    0.00    0.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   COCKLEBUR                 
   93 VELV   27.00    0.02   25.00    4.00    3.80    0.90   15.05   50.95    1.00    1.00    3.00   0.007    0.85   35.00    1.25    1.00  660.36   0.065  0.0091    0.00    0.01    0.60    2.20    0.00    0.00    0.13    0.03  0.0265  0.0258  0.0074  0.0037  0.0035    0.00    0.00    0.00   1.266   0.633   0.729    4.00    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    2.22    5.56    0.00    0.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   VELVETLEAF                
   94 GRFX   37.00    0.15   25.00   10.00    3.50    0.60   15.05   54.95    1.00    1.00    3.00   0.007    0.85   35.00    0.70    2.00  660.50   0.015  0.0091    0.01    0.08    0.60    2.20    0.00    0.00    0.13    0.03  0.0265  0.0258  0.0074  0.0037  0.0035   0.023  0.0109  0.0089    3.39    3.39    1.61    4.00    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00   30.30   70.75    0.00    0.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   GREEN FOXTAIL             
