  152	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ026119.WND   32.57  -110.72     AZ           ORACLE 4 SE AZ     
  153	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ026132.WND   31.93  -112.78     AZ           ORGAN PIPE CACTS NM
  154	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ026250.WND   34.15  -114.30     AZ           PARKER AZ          
  155	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ026323.WND   34.23  -111.33     AZ           PAYSON WB CITY AZ  
  156	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ026468.WND   34.80  -109.87     AZ           PETRIFIED FOREST NM
  157	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ026481.WND   33.43  -112.03     AZ           PHOENIX WB AP AZ   
  158	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ026796.WND   34.55  -112.47     AZ           PRESCOTT AZ        
  159	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ027281.WND   33.67  -111.15     AZ           ROOSEVELT AZ       
  160	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ027390.WND   32.82  -109.68     AZ           SAFFORD EXPRMT FRM 
  161	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ027435.WND   34.50  -109.37     AZ           SAINT JOHNS AZ     
  162	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ027480.WND   33.17  -110.52     AZ           SAN CARLOS RESRVOIR
  163	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ027593.WND   31.77  -110.85     AZ           SANTA RITA EXP RANG
  164	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ027619.WND   31.48  -111.55     AZ           SASABE AZ          
  165	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ027708.WND   34.87  -111.77     AZ           SEDONA RS AZ       
  166	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ027716.WND   35.32  -112.88     AZ           SELIGMAN AZ        
  167	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ028012.WND   34.50  -110.08     AZ           SNOWFLAKE AZ       
  168	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ028162.WND   34.13  -109.28     AZ           SPRINGERVILLE AZ   
  169	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ028214.WND   33.57  -111.53     AZ           STEWART MTN AZ     
  170	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ028348.WND   33.30  -111.10     AZ           SUPERIOR AZ        
  171	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ028396.WND   32.72  -113.92     AZ           TACNA 3 NE AZ      
  172	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ028499.WND   33.38  -111.93     AZ           TEMPE U OF A CITRUS
  173	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ028619.WND   31.72  -110.07     AZ           TOMBSTONE AZ       
  174	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ028796.WND   32.28  -110.95     AZ           TUCSON CAMP EXP FM 
  175	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ028800.WND   32.25  -110.83     AZ           TUCSON MAGNETIC OBS
  176	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ028815.WND   32.23  -110.95     AZ           TUCSON U OF A AZ   
  177	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ028820.WND   32.18  -110.88     AZ           TUCSON WBO AZ      
  178	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ028865.WND   31.57  -111.05     AZ           TUMACACORI AZ      
  179	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ028895.WND   36.28  -113.07     AZ           TUWEEP AZ          
  180	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ029114.WND   36.98  -111.48     AZ           WAHWEAP AZ         
  181	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ029158.WND   34.93  -112.85     AZ           WALNUT CREEK RS AZ 
